ALIAS,VERSO,CODPERCORSO,CODPRGARCOLINEA,XDA,YDA,XA,YA,FDA_ID,FDA_NOME,FDA_X,FDA_Y,FA_ID,FA_NAME,FA_X,FA_Y,CODARCOFERMATA,CODSEGMENTO
4L,Disc,610,83,754319.93,5040708.56,754399.86,5040644.65,380,Liberta' Fincantieri,754131.96,5040877.13,381,Liberta' Porto Marghera,754754.07,5040426.35,1188646,50176
4L,Disc,610,83,754399.86,5040644.65,754457.47,5040597.82,380,Liberta' Fincantieri,754131.96,5040877.13,381,Liberta' Porto Marghera,754754.07,5040426.35,1188646,50177
4L,Disc,610,83,754457.47,5040597.82,754544.35,5040536.7,380,Liberta' Fincantieri,754131.96,5040877.13,381,Liberta' Porto Marghera,754754.07,5040426.35,1188646,50178
4L,Disc,610,83,754544.35,5040536.7,754594.9,5040506.7,380,Liberta' Fincantieri,754131.96,5040877.13,381,Liberta' Porto Marghera,754754.07,5040426.35,1188646,50179
4L,Disc,610,83,754594.9,5040506.7,754643.53,5040481.3,380,Liberta' Fincantieri,754131.96,5040877.13,381,Liberta' Porto Marghera,754754.07,5040426.35,1188646,50180
4L,Disc,610,83,754643.53,5040481.3,754673.6,5040465.93,380,Liberta' Fincantieri,754131.96,5040877.13,381,Liberta' Porto Marghera,754754.07,5040426.35,1188646,50181
4L,Disc,610,83,754673.6,5040465.93,754731.85,5040440.82,380,Liberta' Fincantieri,754131.96,5040877.13,381,Liberta' Porto Marghera,754754.07,5040426.35,1188646,50182
4L,Disc,610,83,754731.85,5040440.82,754754.07,5040426.35,380,Liberta' Fincantieri,754131.96,5040877.13,381,Liberta' Porto Marghera,754754.07,5040426.35,1188646,50183
4L,Disc,610,635,753275.51,5041885.15,753267.26,5041859.64,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50202
4L,Disc,610,635,753267.26,5041859.64,753255.7,5041806.39,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50203
4L,Disc,610,635,753255.7,5041806.39,753254.38,5041806,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50204
4L,Disc,610,635,753254.38,5041806,753252.21,5041804.14,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50205
4L,Disc,610,635,753252.21,5041804.14,753250.97,5041801.55,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50206
4L,Disc,610,635,753250.97,5041801.55,753250.9,5041798.68,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50207
4L,Disc,610,635,753250.9,5041798.68,753252,5041796.04,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50208
4L,Disc,610,635,753252,5041796.04,753253,5041795.09,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50209
4L,Disc,610,635,753253,5041795.09,753250.79,5041787.45,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50210
4L,Disc,610,635,753250.79,5041787.45,753195.39,5041607.69,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50211
4L,Disc,610,635,753195.39,5041607.69,753186.04,5041571.93,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50212
4L,Disc,610,635,753186.04,5041571.93,753170.98,5041525.03,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50213
4L,Disc,610,635,753170.98,5041525.03,753170.18,5041522.55,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50214
4L,Disc,610,635,753170.18,5041522.55,753144.23,5041445.06,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50215
4L,Disc,610,635,753144.23,5041445.06,753139.02,5041429.49,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50216
4L,Disc,610,635,753139.02,5041429.49,753125.38,5041381.42,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50217
4L,Disc,610,635,753125.38,5041381.42,753123.93,5041376.58,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50218
4L,Disc,610,635,753123.93,5041376.58,753121.16,5041367.79,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50219
4L,Disc,610,635,753121.16,5041367.79,753117.96,5041351.97,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50220
4L,Disc,610,635,753117.96,5041351.97,753117.62,5041346.83,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50221
4L,Disc,610,635,753117.62,5041346.83,753118.97,5041342.44,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50222
4L,Disc,610,635,753118.97,5041342.44,753122.21,5041335.89,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50223
4L,Disc,610,635,753122.21,5041335.89,753125.75,5041331.7,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50224
4L,Disc,610,635,753125.75,5041331.7,753129.25,5041328.17,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50225
4L,Disc,610,635,753129.25,5041328.17,753132.39,5041326.18,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50226
4L,Disc,610,635,753132.39,5041326.18,753146.3,5041318.95,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50227
4L,Disc,610,635,753146.3,5041318.95,753200.4,5041307.23,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50228
4L,Disc,610,635,753200.4,5041307.23,753210.06,5041304.39,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50229
4L,Disc,610,635,753210.06,5041304.39,753237.23,5041298.58,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50230
4L,Disc,610,635,753237.23,5041298.58,753248.24,5041297.25,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50231
4L,Disc,610,635,753248.24,5041297.25,753264.6,5041292.92,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50232
4L,Disc,610,635,753264.6,5041292.92,753290.18,5041286.15,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50233
4L,Disc,610,635,753290.18,5041286.15,753407.75,5041260.95,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50234
4L,Disc,610,635,753407.75,5041260.95,753423,5041257.68,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50235
4L,Disc,610,635,753423,5041257.68,753463.62,5041249.04,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50236
4L,Disc,610,635,753463.62,5041249.04,753475.75,5041246.46,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50237
4L,Disc,610,635,753475.75,5041246.46,753526.02,5041234.58,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50238
4L,Disc,610,635,753526.02,5041234.58,753561.2,5041226.32,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50239
4L,Disc,610,635,753561.2,5041226.32,753590.79,5041220.51,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50240
4L,Disc,610,635,753590.79,5041220.51,753640.27,5041210.71,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50241
4L,Disc,610,635,753640.27,5041210.71,753722,5041191.32,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50242
4L,Disc,610,635,753722,5041191.32,753795.29,5041169.68,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50243
4L,Disc,610,635,753795.29,5041169.68,753840.23,5041152.26,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50244
4L,Disc,610,635,753840.23,5041152.26,753858.53,5041140.98,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50245
4L,Disc,610,635,753858.53,5041140.98,753893.25,5041119.01,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50246
4L,Disc,610,635,753893.25,5041119.01,753935.23,5041089.44,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50247
4L,Disc,610,635,753935.23,5041089.44,753956.47,5041073.5,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50248
4L,Disc,610,635,753956.47,5041073.5,753995.92,5041044.49,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50249
4L,Disc,610,635,753995.92,5041044.49,754029.14,5041020.58,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50250
4L,Disc,610,635,754029.14,5041020.58,754045.19,5041005.32,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50251
4L,Disc,610,635,754045.19,5041005.32,754069.45,5040982.78,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50252
4L,Disc,610,635,754069.45,5040982.78,754075.86,5040976.82,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50253
4L,Disc,610,635,754075.86,5040976.82,754131.96,5040877.13,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,50254
4L,Disc,610,114,753510.76,5042551.55,753487.61,5042481.23,1013,Corso del Popolo Mestrina,753510.76,5042551.55,1012,Corso del Popolo Milano,753383.45,5042231.4,1189381,55505
4L,Disc,610,114,753487.61,5042481.23,753485.91,5042477.05,1013,Corso del Popolo Mestrina,753510.76,5042551.55,1012,Corso del Popolo Milano,753383.45,5042231.4,1189381,55506
4L,Disc,610,114,753485.91,5042477.05,753479.89,5042461.45,1013,Corso del Popolo Mestrina,753510.76,5042551.55,1012,Corso del Popolo Milano,753383.45,5042231.4,1189381,55507
4L,Disc,610,114,753479.89,5042461.45,753458.1,5042405.71,1013,Corso del Popolo Mestrina,753510.76,5042551.55,1012,Corso del Popolo Milano,753383.45,5042231.4,1189381,55508
4L,Disc,610,114,753458.1,5042405.71,753421.23,5042311.19,1013,Corso del Popolo Mestrina,753510.76,5042551.55,1012,Corso del Popolo Milano,753383.45,5042231.4,1189381,55509
4L,Disc,610,114,753421.23,5042311.19,753417.21,5042301.9,1013,Corso del Popolo Mestrina,753510.76,5042551.55,1012,Corso del Popolo Milano,753383.45,5042231.4,1189381,55510
4L,Disc,610,114,753417.21,5042301.9,753399.29,5042255.33,1013,Corso del Popolo Mestrina,753510.76,5042551.55,1012,Corso del Popolo Milano,753383.45,5042231.4,1189381,55511
4L,Disc,610,114,753399.29,5042255.33,753383.45,5042231.4,1013,Corso del Popolo Mestrina,753510.76,5042551.55,1012,Corso del Popolo Milano,753383.45,5042231.4,1189381,55512
4L,Disc,610,114,753383.45,5042231.4,753369.88,5042177.48,1012,Corso del Popolo Milano,753383.45,5042231.4,1011,Corso del Popolo Torino,753275.51,5041885.15,1189382,55513
4L,Disc,610,114,753369.88,5042177.48,753351.28,5042124.42,1012,Corso del Popolo Milano,753383.45,5042231.4,1011,Corso del Popolo Torino,753275.51,5041885.15,1189382,55514
4L,Disc,610,114,753351.28,5042124.42,753342.66,5042101.48,1012,Corso del Popolo Milano,753383.45,5042231.4,1011,Corso del Popolo Torino,753275.51,5041885.15,1189382,55515
4L,Disc,610,114,753342.66,5042101.48,753316.93,5042013.53,1012,Corso del Popolo Milano,753383.45,5042231.4,1011,Corso del Popolo Torino,753275.51,5041885.15,1189382,55516
4L,Disc,610,114,753316.93,5042013.53,753287.94,5041925.12,1012,Corso del Popolo Milano,753383.45,5042231.4,1011,Corso del Popolo Torino,753275.51,5041885.15,1189382,55517
4L,Disc,610,114,753287.94,5041925.12,753281.94,5041905.07,1012,Corso del Popolo Milano,753383.45,5042231.4,1011,Corso del Popolo Torino,753275.51,5041885.15,1189382,55518
4L,Disc,610,114,753281.94,5041905.07,753275.51,5041885.15,1012,Corso del Popolo Milano,753383.45,5042231.4,1011,Corso del Popolo Torino,753275.51,5041885.15,1189382,55519
4L,Disc,610,83,754754.07,5040426.35,754770.58,5040425.92,381,Liberta' Porto Marghera,754754.07,5040426.35,382,Liberta' Righi,755164.4,5040322.79,1190886,88112
4L,Disc,610,83,754770.58,5040425.92,754802.67,5040414.76,381,Liberta' Porto Marghera,754754.07,5040426.35,382,Liberta' Righi,755164.4,5040322.79,1190886,88113
4L,Disc,610,83,754802.67,5040414.76,754828.66,5040405.35,381,Liberta' Porto Marghera,754754.07,5040426.35,382,Liberta' Righi,755164.4,5040322.79,1190886,88114
4L,Disc,610,83,754828.66,5040405.35,754852.14,5040397.74,381,Liberta' Porto Marghera,754754.07,5040426.35,382,Liberta' Righi,755164.4,5040322.79,1190886,88115
4L,Disc,610,83,754852.14,5040397.74,754854.44,5040397.16,381,Liberta' Porto Marghera,754754.07,5040426.35,382,Liberta' Righi,755164.4,5040322.79,1190886,88116
4L,Disc,610,83,754854.44,5040397.16,754897.33,5040385.89,381,Liberta' Porto Marghera,754754.07,5040426.35,382,Liberta' Righi,755164.4,5040322.79,1190886,88117
4L,Disc,610,83,754897.33,5040385.89,754931.09,5040377.91,381,Liberta' Porto Marghera,754754.07,5040426.35,382,Liberta' Righi,755164.4,5040322.79,1190886,88118
4L,Disc,610,83,754931.09,5040377.91,755014.96,5040358.17,381,Liberta' Porto Marghera,754754.07,5040426.35,382,Liberta' Righi,755164.4,5040322.79,1190886,88119
4L,Disc,610,83,755014.96,5040358.17,755092.16,5040344.95,381,Liberta' Porto Marghera,754754.07,5040426.35,382,Liberta' Righi,755164.4,5040322.79,1190886,88120
4L,Disc,610,83,755092.16,5040344.95,755135.07,5040335.13,381,Liberta' Porto Marghera,754754.07,5040426.35,382,Liberta' Righi,755164.4,5040322.79,1190886,88121
4L,Disc,610,83,755135.07,5040335.13,755157.08,5040329.34,381,Liberta' Porto Marghera,754754.07,5040426.35,382,Liberta' Righi,755164.4,5040322.79,1190886,88122
4L,Disc,610,83,755157.08,5040329.34,755164.4,5040322.79,381,Liberta' Porto Marghera,754754.07,5040426.35,382,Liberta' Righi,755164.4,5040322.79,1190886,88123
4L,Disc,611,636,755164.4,5040322.79,755214.63,5040317.66,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21077
4L,Disc,611,636,755214.63,5040317.66,755261.87,5040309.34,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21078
4L,Disc,611,636,755261.87,5040309.34,755316.36,5040295.98,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21079
4L,Disc,611,636,755316.36,5040295.98,755459.09,5040261.73,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21080
4L,Disc,611,636,755459.09,5040261.73,755477.01,5040256.22,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21081
4L,Disc,611,636,755477.01,5040256.22,755482.23,5040254.88,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21082
4L,Disc,611,636,755482.23,5040254.88,755518.89,5040245.03,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21083
4L,Disc,611,636,755518.89,5040245.03,755532.29,5040240.79,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21084
4L,Disc,611,636,755532.29,5040240.79,755565.33,5040229.34,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21085
4L,Disc,611,636,755565.33,5040229.34,755633.78,5040202.19,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21086
4L,Disc,611,636,755633.78,5040202.19,755662.09,5040191.55,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21087
4L,Disc,611,636,755662.09,5040191.55,755710.86,5040162.93,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21088
4L,Disc,611,636,755710.86,5040162.93,755738.13,5040139.55,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21089
4L,Disc,611,636,755738.13,5040139.55,755826.88,5040059.94,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21090
4L,Disc,611,636,755826.88,5040059.94,755829.99,5040057.7,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21091
4L,Disc,611,636,755829.99,5040057.7,755842.61,5040048.67,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21092
4L,Disc,611,636,755842.61,5040048.67,755885.25,5040014.8,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21093
4L,Disc,611,636,755885.25,5040014.8,755890.59,5040010.57,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21094
4L,Disc,611,636,755890.59,5040010.57,755935.88,5039975.36,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21095
4L,Disc,611,636,755935.88,5039975.36,755945.39,5039968.62,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21096
4L,Disc,611,636,755945.39,5039968.62,755969.59,5039953.36,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21097
4L,Disc,611,636,755969.59,5039953.36,755991.79,5039938.91,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21098
4L,Disc,611,636,755991.79,5039938.91,756045.92,5039905.84,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21099
4L,Disc,611,636,756045.92,5039905.84,756063.89,5039897.34,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21100
4L,Disc,611,636,756063.89,5039897.34,756095.37,5039883.83,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21101
4L,Disc,611,636,756095.37,5039883.83,756113.07,5039877.87,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21102
4L,Disc,611,636,756113.07,5039877.87,756131.22,5039872.49,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21103
4L,Disc,611,636,756131.22,5039872.49,756150.7,5039867.28,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21104
4L,Disc,611,636,756150.7,5039867.28,756167.49,5039862.51,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21105
4L,Disc,611,636,756167.49,5039862.51,756245.6,5039844.33,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21106
4L,Disc,611,636,756245.6,5039844.33,756283.31,5039833.74,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21107
4L,Disc,611,636,756283.31,5039833.74,756302.06,5039827.17,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21108
4L,Disc,611,636,756302.06,5039827.17,756374.79,5039779.84,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21109
4L,Disc,611,636,756374.79,5039779.84,756443.91,5039730.57,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21110
4L,Disc,611,636,756443.91,5039730.57,756545.39,5039658.05,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21111
4L,Disc,611,636,756545.39,5039658.05,756552.66,5039652.67,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21112
